dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
sv-SE_DT1,2r_sv-SE_male-DT1/Sätesventilation till nivå 5.wav,fast_default,sv-SE,6.3,Sätesventilation till nivå 5,Ställ in förarventilationen till nu och fel.,1.5,1,3,0,3,4,5605.3,904.8,1425.4,1135.4,realtime,2.22,4.18,trim_both,,,4.68,
sv-SE_DT1,2r_sv-SE_male-DT1/Sätesventilation till nivå 5.wav,whisper_v3,sv-SE,6.3,Sätesventilation till nivå 5,Ställ in förarventilationen till nu och fel.,1.5,1,3,0,3,4,5645.3,945.4,1465.5,1175.5,realtime,2.22,4.18,trim_both,,,4.68,
sv-SE_DT1,2r_sv-SE_male-DT1/Minimera ljusstyrkan på mittdisplayen.wav,realtime,sv-SE,6.3,Minimera ljusstyrkan på mittdisplayen,Mera ljusdyrkan mitt displayen?,1.0,1,0,0,4,4,1571.5,-786.0,904.8,904.8,realtime,,,skip,1.93,4.61,,
sv-SE_DT1,2r_sv-SE_male-DT1/Minimera ljusstyrkan på mittdisplayen.wav,fast_mai,sv-SE,6.3,Minimera ljusstyrkan på mittdisplayen,Minimera ljusstyrkan på mittdisplayen.,0.0,0,0,0,0,4,6742.1,441.4,442.2,442.2,self,,,skip,,,,
sv-SE_DT1,2r_sv-SE_male-DT1/Minimera ljusstyrkan på mittdisplayen.wav,whisper_v3,sv-SE,6.3,Minimera ljusstyrkan på mittdisplayen,Mera ljusdyrkan på mitt displayen.,1.0,1,1,0,3,4,7305.2,1004.9,2675.3,2675.3,self,,,skip,,,,
sv-SE_DT1,2r_sv-SE_male-DT1/Minimera ljusstyrkan på mittdisplayen.wav,fast_default,sv-SE,6.3,Minimera ljusstyrkan på mittdisplayen,Mera ljusdyrkan på mitt displayen.,1.0,1,1,0,3,4,7334.1,1033.7,2704.3,2704.3,self,,,skip,,,,
sv-SE_DT1,1r_sv-SE_male-DT1/Kan du dra förarsätet bakåt.wav,realtime,sv-SE,5.3,Kan du dra förarsätet bakåt,Kan du travföra sig att du framåt?,1.0,1,2,0,3,5,1497.6,-474.3,836.7,836.7,realtime,1.91,3.27,trim_last,1.91,3.99,,
sv-SE_DT1,1r_sv-SE_male-DT1/Kan du dra förarsätet bakåt.wav,fast_mai,sv-SE,5.3,Kan du dra förarsätet bakåt,Kan du dra på örat så här till fötterna?,1.2,1,4,0,2,5,4458.9,658.9,1189.0,689.0,realtime,1.91,3.27,trim_last,,,3.77,
sv-SE_DT1,1r_sv-SE_male-DT1/Kan du dra förarsätet bakåt.wav,whisper_v3,sv-SE,5.3,Kan du dra förarsätet bakåt,Kan du travföra sig äter bakom?,0.8,1,1,0,3,5,4647.9,847.3,1378.1,898.1,realtime,1.91,3.27,trim_last,,,3.77,
sv-SE_DT1,1r_sv-SE_male-DT1/Kan du dra förarsätet bakåt.wav,fast_default,sv-SE,5.3,Kan du dra förarsätet bakåt,Kan du travföra sig äter bakom?,0.8,1,1,0,3,5,4682.9,882.6,1412.9,932.9,realtime,1.91,3.27,trim_last,,,3.77,
sv-SE_DT1,1r_sv-SE_male-DT1/Slå på ljudet på telefonen.wav,realtime,sv-SE,5.3,Slå på ljudet på telefonen,Då har ljudet på telefonen.,0.4,1,0,0,2,5,1387.9,-595.9,1004.7,1004.7,realtime,2.02,3.7,none,2.02,3.7,,
sv-SE_DT1,1r_sv-SE_male-DT1/Slå på ljudet på telefonen.wav,fast_mai,sv-SE,5.3,Slå på ljudet på telefonen,Slå på ljudet på telefonen.,0.0,0,0,0,0,5,4848.5,648.0,1148.6,648.6,realtime,2.02,3.7,none,,,4.2,
sv-SE_DT1,1r_sv-SE_male-DT1/Slå på ljudet på telefonen.wav,whisper_v3,sv-SE,5.3,Slå på ljudet på telefonen,De har ljudet på telefonen.,0.4,1,0,0,2,5,5039.0,838.7,1339.1,1289.1,realtime,2.02,3.7,none,,,4.2,
sv-SE_DT1,1r_sv-SE_male-DT1/Slå på ljudet på telefonen.wav,fast_default,sv-SE,5.3,Slå på ljudet på telefonen,De har ljudet på telefonen.,0.4,1,0,0,2,5,5062.7,862.2,1362.8,1312.8,realtime,2.02,3.7,none,,,4.2,
sv-SE_DT1,1l_sv-SE_male-DT1/Stäng av luftrening.wav,realtime,sv-SE,4.8,Stäng av luftrening,Slänga av luftrening.,0.3333,1,0,0,1,3,1433.6,-599.6,881.0,881.0,realtime,1.64,3.32,none,1.64,3.32,,
sv-SE_DT1,1l_sv-SE_male-DT1/Stäng av luftrening.wav,fast_mai,sv-SE,4.8,Stäng av luftrening,Stäng av luftrening.,0.0,0,0,0,0,3,4355.4,454.8,1035.6,535.6,realtime,1.64,3.32,none,,,3.82,
sv-SE_DT1,1l_sv-SE_male-DT1/Stäng av luftrening.wav,whisper_v3,sv-SE,4.8,Stäng av luftrening,Stänga av luftrening.,0.3333,1,0,0,1,3,4730.9,830.5,1411.1,1381.1,realtime,1.64,3.32,none,,,3.82,
sv-SE_DT1,1l_sv-SE_male-DT1/Stäng av luftrening.wav,fast_default,sv-SE,4.8,Stäng av luftrening,Stänga av luftrening.,0.3333,1,0,0,1,3,4768.6,868.5,1448.8,1418.8,realtime,1.64,3.32,none,,,3.82,
sv-SE_DT1,1r_sv-SE_male-DT1/Gör det 3 grader svalare på förarsidan.wav,realtime,sv-SE,5.8,Gör det 3 grader svalare på förarsidan,Vi har tre grader svalare på förarsidan.,0.4286,1,0,0,3,7,1425.9,-199.2,941.4,941.4,realtime,1.54,4.66,none,1.54,4.66,,
sv-SE_DT1,1r_sv-SE_male-DT1/Gör det 3 grader svalare på förarsidan.wav,fast_mai,sv-SE,5.8,Gör det 3 grader svalare på förarsidan,Gör det tre grader svalare på förarsidan.,0.1429,1,0,0,1,7,5660.5,460.2,1000.5,500.5,realtime,1.54,4.66,none,,,5.16,
sv-SE_DT1,1r_sv-SE_male-DT1/Gör det 3 grader svalare på förarsidan.wav,fast_default,sv-SE,5.8,Gör det 3 grader svalare på förarsidan,Vi har tre grader svalare på förarsidan.,0.4286,1,0,0,3,7,6064.8,864.3,1404.9,1354.9,realtime,1.54,4.66,none,,,5.16,
sv-SE_DT1,1r_sv-SE_male-DT1/Gör det 3 grader svalare på förarsidan.wav,whisper_v3,sv-SE,5.8,Gör det 3 grader svalare på förarsidan,Vi har tre grader svalare på förarsidan.,0.4286,1,0,0,3,7,6089.2,888.7,1429.3,1379.3,realtime,1.54,4.66,none,,,5.16,
sv-SE_DT1,2l_sv-SE_male-DT1/Ta ett foto.wav,realtime,sv-SE,4.3,Ta ett foto,Ta ett foto.,0.0,0,0,0,0,3,1096.1,-914.9,925.4,925.4,realtime,1.58,2.46,none,1.58,2.46,,
sv-SE_DT1,2l_sv-SE_male-DT1/Ta ett foto.wav,fast_mai,sv-SE,4.3,Ta ett foto,Ta ett foto.,0.0,0,0,0,0,3,3497.8,497.6,1038.0,538.0,realtime,1.58,2.46,none,,,2.96,
sv-SE_DT1,2l_sv-SE_male-DT1/Ta ett foto.wav,whisper_v3,sv-SE,4.3,Ta ett foto,Ta ett foto.,0.0,0,0,0,0,3,3736.2,735.8,1276.2,1226.2,realtime,1.58,2.46,none,,,2.96,
sv-SE_DT1,2l_sv-SE_male-DT1/Ta ett foto.wav,fast_default,sv-SE,4.3,Ta ett foto,Ta ett foto.,0.0,0,0,0,0,3,3756.7,756.5,1296.8,1246.8,realtime,1.58,2.46,none,,,2.96,
sv-SE_DT1,2r_sv-SE_male-DT1/Sänk ventilationen för förarsätet.wav,realtime,sv-SE,6.3,Sänk ventilationen för förarsätet,Sänkt med introduktionen på passagerarsätet.,1.25,1,1,0,4,4,1412.5,-783.9,926.2,926.2,realtime,2.31,3.39,trim_both,1.95,4.59,,
sv-SE_DT1,2r_sv-SE_male-DT1/Sänk ventilationen för förarsätet.wav,fast_mai,sv-SE,6.3,Sänk ventilationen för förarsätet,sänk ventilationen på ett plusspråkigt,0.75,1,1,0,2,4,4296.9,396.9,907.0,407.0,realtime,2.31,3.39,trim_both,,,3.89,
sv-SE_DT1,2r_sv-SE_male-DT1/Sänk ventilationen för förarsätet.wav,fast_default,sv-SE,6.3,Sänk ventilationen för förarsätet,Sänkningstruktionen på passager.,1.0,1,0,1,3,4,4794.9,894.5,1405.0,925.0,realtime,2.31,3.39,trim_both,,,3.89,
sv-SE_DT1,2r_sv-SE_male-DT1/Sänk ventilationen för förarsätet.wav,whisper_v3,sv-SE,6.3,Sänk ventilationen för förarsätet,Sänkningstruktionen på passager.,1.0,1,0,1,3,4,4798.5,898.6,1408.7,928.7,realtime,2.31,3.39,trim_both,,,3.89,
sv-SE_DT1,1l_sv-SE_male-DT1/Slå på automatisk nödbromsning.wav,realtime,sv-SE,5.8,Slå på automatisk nödbromsning,Slå på automatisk nerver websen.,0.5,1,1,0,1,4,1755.5,-589.8,890.5,890.5,realtime,1.72,4.32,none,1.72,4.32,,
sv-SE_DT1,1l_sv-SE_male-DT1/Slå på automatisk nödbromsning.wav,fast_mai,sv-SE,5.8,Slå på automatisk nödbromsning,Jag tror att Marcus knölar på axeln.,1.75,1,4,1,2,4,5360.5,460.4,1040.6,540.6,realtime,1.72,4.32,none,,,4.82,
sv-SE_DT1,1l_sv-SE_male-DT1/Slå på automatisk nödbromsning.wav,whisper_v3,sv-SE,5.8,Slå på automatisk nödbromsning,Slå på automatisk nerewards.,0.25,1,0,0,1,4,5680.5,780.5,1360.7,1410.7,realtime,1.72,4.32,none,,,4.82,
sv-SE_DT1,1l_sv-SE_male-DT1/Slå på automatisk nödbromsning.wav,fast_default,sv-SE,5.8,Slå på automatisk nödbromsning,Slå på automatisk nerewards.,0.25,1,0,0,1,4,5677.0,781.8,1362.2,1412.2,realtime,1.72,4.32,none,,,4.82,
sv-SE_DT1,2r_sv-SE_male-DT1/Spela föregående låt.wav,realtime,sv-SE,5.3,Spela föregående låt,Spela föregående låt.,0.0,0,0,0,0,3,1427.7,-475.0,835.4,835.4,realtime,2.15,3.99,none,2.15,3.99,,
sv-SE_DT1,2r_sv-SE_male-DT1/Spela föregående låt.wav,fast_mai,sv-SE,5.3,Spela föregående låt,Spela föregående låt.,0.0,0,0,0,0,3,4928.2,428.3,938.4,438.4,realtime,2.15,3.99,none,,,4.49,
sv-SE_DT1,2r_sv-SE_male-DT1/Spela föregående låt.wav,fast_default,sv-SE,5.3,Spela föregående låt,Spela föregående låt.,0.0,0,0,0,0,3,5344.3,844.1,1354.3,1354.3,realtime,2.15,3.99,none,,,4.49,
sv-SE_DT1,2r_sv-SE_male-DT1/Spela föregående låt.wav,whisper_v3,sv-SE,5.3,Spela föregående låt,Spela föregående låt.,0.0,0,0,0,0,3,5409.8,909.4,1419.7,1419.7,realtime,2.15,3.99,none,,,4.49,
sv-SE_DT1,1l_sv-SE_male-DT1/högre volym tack.wav,realtime,sv-SE,4.8,högre volym tack,"Kör på lim, tack.",1.0,1,1,0,2,3,1360.6,-778.2,942.3,942.3,realtime,2.28,3.08,trim_first,2.12,3.08,,
sv-SE_DT1,1l_sv-SE_male-DT1/högre volym tack.wav,fast_mai,sv-SE,4.8,högre volym tack,"Välkommen, Caroline. Tack.",0.6667,1,0,0,2,3,4042.4,442.3,962.6,462.6,realtime,2.28,3.08,trim_first,,,3.58,
sv-SE_DT1,1l_sv-SE_male-DT1/högre volym tack.wav,whisper_v3,sv-SE,4.8,högre volym tack,"Kan du köpa lim, tack?",1.3333,1,2,0,2,3,4426.8,826.5,1346.9,1316.9,realtime,2.28,3.08,trim_first,,,3.58,
sv-SE_DT1,1l_sv-SE_male-DT1/högre volym tack.wav,fast_default,sv-SE,4.8,högre volym tack,"Kan du köpa lim, tack?",1.3333,1,2,0,2,3,4446.9,846.6,1367.0,1337.0,realtime,2.28,3.08,trim_first,,,3.58,
sv-SE_DT1,1l_sv-SE_male-DT1/Minska värmen i vänster baksäte något.wav,realtime,sv-SE,5.8,Minska värmen i vänster baksäte något,Minska värme i vänster varsefrihet.,0.5,1,0,1,2,6,1389.5,-973.1,1007.5,1007.5,realtime,1.58,3.82,none,1.58,3.82,,
sv-SE_DT1,1l_sv-SE_male-DT1/Minska värmen i vänster baksäte något.wav,fast_mai,sv-SE,5.8,Minska värmen i vänster baksäte något,Minska värmen i vänster baksätehjälp.,0.3333,1,0,1,1,6,4909.6,506.1,1089.6,589.6,realtime,1.58,3.82,none,,,4.32,
sv-SE_DT1,1l_sv-SE_male-DT1/Minska värmen i vänster baksäte något.wav,fast_default,sv-SE,5.8,Minska värmen i vänster baksäte något,Minska värme i vänster varsefrihet.,0.5,1,0,1,2,6,5247.4,847.3,1427.6,1377.6,realtime,1.58,3.82,none,,,4.32,
sv-SE_DT1,1l_sv-SE_male-DT1/Minska värmen i vänster baksäte något.wav,whisper_v3,sv-SE,5.8,Minska värmen i vänster baksäte något,Minska värme i vänster varsefrihet.,0.5,1,0,1,2,6,5281.8,880.1,1461.9,1411.9,realtime,1.58,3.82,none,,,4.32,
sv-SE_DT1,2l_sv-SE_male-DT1/Höj samtalsvolymen med 3 nivåer.wav,realtime,sv-SE,5.8,Höj samtalsvolymen med 3 nivåer,Höj samtalsvolymen med tre nivåer.,0.2,1,0,0,1,5,1384.7,-584.4,906.7,906.7,realtime,1.79,4.31,none,1.79,4.31,,
sv-SE_DT1,2l_sv-SE_male-DT1/Höj samtalsvolymen med 3 nivåer.wav,fast_mai,sv-SE,5.8,Höj samtalsvolymen med 3 nivåer,Höj samtalsvolymen med tre nivåer.,0.2,1,0,0,1,5,5390.1,490.1,1080.3,581.3,realtime,1.79,4.31,none,,,4.81,
sv-SE_DT1,2l_sv-SE_male-DT1/Höj samtalsvolymen med 3 nivåer.wav,fast_default,sv-SE,5.8,Höj samtalsvolymen med 3 nivåer,Höj samtalsvolymen med tre nivåer.,0.2,1,0,0,1,5,5762.2,862.1,1452.4,1412.4,realtime,1.79,4.31,none,,,4.81,
sv-SE_DT1,2l_sv-SE_male-DT1/Höj samtalsvolymen med 3 nivåer.wav,whisper_v3,sv-SE,5.8,Höj samtalsvolymen med 3 nivåer,Höj samtalsvolymen med tre nivåer.,0.2,1,0,0,1,5,5788.4,888.5,1478.6,1438.6,realtime,1.79,4.31,none,,,4.81,
sv-SE_DT1,2r_sv-SE_male-DT1/Aktivera höger bak Aktivera sätesventilation.wav,realtime,sv-SE,6.3,Aktivera höger bak Aktivera sätesventilation,Aktivera högerval aktivera sätet ventilation.,0.8,1,0,0,4,5,1104.1,-602.2,948.2,948.2,realtime,,,skip,1.67,4.75,,
sv-SE_DT1,2r_sv-SE_male-DT1/Aktivera höger bak Aktivera sätesventilation.wav,fast_mai,sv-SE,6.3,Aktivera höger bak Aktivera sätesventilation,Aktivera höger bar. Aktivera sätets ventilation.,0.6,1,1,0,2,5,6779.1,479.2,479.4,479.4,self,,,skip,,,,
sv-SE_DT1,2r_sv-SE_male-DT1/Aktivera höger bak Aktivera sätesventilation.wav,fast_default,sv-SE,6.3,Aktivera höger bak Aktivera sätesventilation,Aktivera höger aktivera sätet ventilation.,0.6,1,0,0,3,5,7269.0,969.0,2439.1,2439.1,self,,,skip,,,,
sv-SE_DT1,2r_sv-SE_male-DT1/Aktivera höger bak Aktivera sätesventilation.wav,whisper_v3,sv-SE,6.3,Aktivera höger bak Aktivera sätesventilation,Aktivera höger aktivera sätet ventilation.,0.6,1,0,0,3,5,7297.6,997.6,2467.7,2467.7,self,,,skip,,,,
sv-SE_DT1,1l_sv-SE_male-DT1/Skjut sätet framåt.wav,realtime,sv-SE,4.3,Skjut sätet framåt,Utsätet framåt.,0.6667,1,0,1,1,3,1270.0,-488.4,842.3,842.3,realtime,2.37,2.97,trim_first,1.61,2.97,,
sv-SE_DT1,1l_sv-SE_male-DT1/Skjut sätet framåt.wav,fast_mai,sv-SE,4.3,Skjut sätet framåt,Skjut sätet framåt.,0.0,0,0,0,0,3,4017.7,517.2,1047.8,547.8,realtime,2.37,2.97,trim_first,,,3.47,
sv-SE_DT1,1l_sv-SE_male-DT1/Skjut sätet framåt.wav,fast_default,sv-SE,4.3,Skjut sätet framåt,Utsätet framåt.,0.6667,1,0,1,1,3,4362.0,862.0,1392.2,1372.2,realtime,2.37,2.97,trim_first,,,3.47,
sv-SE_DT1,1l_sv-SE_male-DT1/Skjut sätet framåt.wav,whisper_v3,sv-SE,4.3,Skjut sätet framåt,Utsätet framåt.,0.6667,1,0,1,1,3,4378.5,878.1,1408.6,1388.6,realtime,2.37,2.97,trim_first,,,3.47,
sv-SE_DT1,1l_sv-SE_male-DT1/Hur långt är det till destinationen.wav,realtime,sv-SE,5.3,Hur långt är det till destinationen,Hur lång s är det till destinationen?,0.3333,1,1,0,1,6,1441.7,-574.9,975.5,975.5,realtime,1.83,3.75,none,1.83,3.75,,
sv-SE_DT1,1l_sv-SE_male-DT1/Hur långt är det till destinationen.wav,fast_mai,sv-SE,5.3,Hur långt är det till destinationen,Hur långt är det till destinationen?,0.0,0,0,0,0,6,4769.7,469.6,1019.8,519.8,realtime,1.83,3.75,none,,,4.25,
sv-SE_DT1,1l_sv-SE_male-DT1/Hur långt är det till destinationen.wav,whisper_v3,sv-SE,5.3,Hur långt är det till destinationen,Hur långt är det till destinationen?,0.0,0,0,0,0,6,5169.1,868.7,1419.2,1379.2,realtime,1.83,3.75,none,,,4.25,
sv-SE_DT1,1l_sv-SE_male-DT1/Hur långt är det till destinationen.wav,fast_default,sv-SE,5.3,Hur långt är det till destinationen,Hur långt är det till destinationen?,0.0,0,0,0,0,6,5240.2,940.2,1490.3,1450.3,realtime,1.83,3.75,none,,,4.25,
sv-SE_DT1,1r_sv-SE_male-DT1/Flytta sätet hela vägen framåt.wav,realtime,sv-SE,5.3,Flytta sätet hela vägen framåt,Nytta sätet hela vägen framåt.,0.2,1,0,0,1,5,1361.4,-196.9,903.3,903.3,realtime,1.92,4.2,none,1.92,4.2,,
sv-SE_DT1,1r_sv-SE_male-DT1/Flytta sätet hela vägen framåt.wav,fast_mai,sv-SE,5.3,Flytta sätet hela vägen framåt,Flytta sätet hela vägen framåt.,0.0,0,0,0,0,5,5144.4,444.2,944.6,444.6,realtime,1.92,4.2,none,,,4.7,
sv-SE_DT1,1r_sv-SE_male-DT1/Flytta sätet hela vägen framåt.wav,whisper_v3,sv-SE,5.3,Flytta sätet hela vägen framåt,Byta sätet hela vägen framåt.,0.2,1,0,0,1,5,5574.4,874.3,1374.6,1344.6,realtime,1.92,4.2,none,,,4.7,
sv-SE_DT1,1r_sv-SE_male-DT1/Flytta sätet hela vägen framåt.wav,fast_default,sv-SE,5.3,Flytta sätet hela vägen framåt,Byta sätet hela vägen framåt.,0.2,1,0,0,1,5,5594.6,894.6,1394.8,1364.8,realtime,1.92,4.2,none,,,4.7,
sv-SE_DT1,1r_sv-SE_male-DT1/Inaktivera Apple Carplay.wav,realtime,sv-SE,5.3,Inaktivera Apple Carplay,Inaktivera Apple copej.,0.3333,1,0,0,1,3,1424.3,-588.7,991.7,991.7,realtime,1.84,3.72,none,1.84,3.72,,
sv-SE_DT1,1r_sv-SE_male-DT1/Inaktivera Apple Carplay.wav,fast_mai,sv-SE,5.3,Inaktivera Apple Carplay,Inaktivera Apple CarPlay.,0.0,0,0,0,0,3,5003.1,703.1,1283.3,783.3,realtime,1.84,3.72,none,,,4.22,
sv-SE_DT1,1r_sv-SE_male-DT1/Inaktivera Apple Carplay.wav,whisper_v3,sv-SE,5.3,Inaktivera Apple Carplay,Inaktivera Apple copy.,0.3333,1,0,0,1,3,5153.5,853.5,1433.7,1363.7,realtime,1.84,3.72,none,,,4.22,
sv-SE_DT1,1r_sv-SE_male-DT1/Inaktivera Apple Carplay.wav,fast_default,sv-SE,5.3,Inaktivera Apple Carplay,Inaktivera Apple copy.,0.3333,1,0,0,1,3,5177.6,877.3,1457.8,1387.8,realtime,1.84,3.72,none,,,4.22,
sv-SE_DT1,2r_sv-SE_male-DT1/Bakruteavfrostning.wav,realtime,sv-SE,4.3,Bakruteavfrostning,Bakruta avfrossning.,2.0,1,1,0,1,1,1435.5,-327.9,892.3,892.3,realtime,2.4,3.08,trim_first,1.64,3.08,,
sv-SE_DT1,2r_sv-SE_male-DT1/Bakruteavfrostning.wav,fast_mai,sv-SE,4.3,Bakruteavfrostning,Bakruta-oppfostning.,2.0,1,1,0,1,1,4031.7,431.5,951.9,451.9,realtime,2.4,3.08,trim_first,,,3.58,
sv-SE_DT1,2r_sv-SE_male-DT1/Bakruteavfrostning.wav,fast_default,sv-SE,4.3,Bakruteavfrostning,Baklutar av prostning.,3.0,1,2,0,1,1,4407.3,807.1,1327.1,1297.1,realtime,2.4,3.08,trim_first,,,3.58,
sv-SE_DT1,2r_sv-SE_male-DT1/Bakruteavfrostning.wav,whisper_v3,sv-SE,4.3,Bakruteavfrostning,Baklutar av prostning.,3.0,1,2,0,1,1,4475.4,875.1,1395.5,1365.5,realtime,2.4,3.08,trim_first,,,3.58,
sv-SE_DT1,2l_sv-SE_male-DT1/Ställ in HUD-ljusstyrkan på minimum.wav,realtime,sv-SE,5.8,Ställ in HUD-ljusstyrkan på minimum,Ställ in hadystyrkan på minimum.,0.3333,1,0,1,1,6,1395.6,-779.5,1020.8,1020.8,realtime,1.48,4.0,none,1.48,4.0,,
sv-SE_DT1,2l_sv-SE_male-DT1/Ställ in HUD-ljusstyrkan på minimum.wav,fast_mai,sv-SE,5.8,Ställ in HUD-ljusstyrkan på minimum,Ställ in hatljusstyrkan på minimum.,0.3333,1,0,1,1,6,4957.4,457.5,957.6,457.6,realtime,1.48,4.0,none,,,4.5,
sv-SE_DT1,2l_sv-SE_male-DT1/Ställ in HUD-ljusstyrkan på minimum.wav,whisper_v3,sv-SE,5.8,Ställ in HUD-ljusstyrkan på minimum,Ställ in hatystyrkan på minimum.,0.3333,1,0,1,1,6,5336.1,836.1,1336.1,1226.1,realtime,1.48,4.0,none,,,4.5,
sv-SE_DT1,2l_sv-SE_male-DT1/Ställ in HUD-ljusstyrkan på minimum.wav,fast_default,sv-SE,5.8,Ställ in HUD-ljusstyrkan på minimum,Ställ in hatystyrkan på minimum.,0.3333,1,0,1,1,6,5357.6,857.3,1357.7,1247.7,realtime,1.48,4.0,none,,,4.5,
sv-SE_DT1,1l_sv-SE_male-DT1/Flytta dynan till nedersta läget.wav,realtime,sv-SE,5.3,Flytta dynan till nedersta läget,Visst är dygnad till nedersta läget.,0.6,1,1,0,2,5,1378.4,-503.6,926.7,926.7,realtime,2.23,3.87,trim_first,1.79,3.87,,
sv-SE_DT1,1l_sv-SE_male-DT1/Flytta dynan till nedersta läget.wav,fast_mai,sv-SE,5.3,Flytta dynan till nedersta läget,Flytta dynan till nedersta läget.,0.0,0,0,0,0,5,4833.7,433.5,963.7,463.7,realtime,2.23,3.87,trim_first,,,4.37,
sv-SE_DT1,1l_sv-SE_male-DT1/Flytta dynan till nedersta läget.wav,whisper_v3,sv-SE,5.3,Flytta dynan till nedersta läget,Vissa dygn är till nästa läget.,0.8,1,1,0,3,5,5269.5,869.3,1399.6,1359.6,realtime,2.23,3.87,trim_first,,,4.37,
sv-SE_DT1,1l_sv-SE_male-DT1/Flytta dynan till nedersta läget.wav,fast_default,sv-SE,5.3,Flytta dynan till nedersta läget,Vissa dygn är till nästa läget.,0.8,1,1,0,3,5,5395.2,995.3,1525.5,1485.5,realtime,2.23,3.87,trim_first,,,4.37,
sv-SE_DT1,2l_sv-SE_male-DT1/Öka förarens sätesventilation med 3 nivåer.wav,realtime,sv-SE,6.8,Öka förarens sätesventilation med 3 nivåer,Öka förarens sätesventel med tre nivåer.,0.3333,1,0,0,2,6,1418.9,-771.8,918.7,918.7,realtime,1.95,5.11,none,1.95,5.11,,
sv-SE_DT1,2l_sv-SE_male-DT1/Öka förarens sätesventilation med 3 nivåer.wav,fast_mai,sv-SE,6.8,Öka förarens sätesventilation med 3 nivåer,Öka förarens sätesvängd med tre nivåer.,0.3333,1,0,0,2,6,6190.7,490.6,1081.0,581.0,realtime,1.95,5.11,none,,,5.61,
sv-SE_DT1,2l_sv-SE_male-DT1/Öka förarens sätesventilation med 3 nivåer.wav,fast_default,sv-SE,6.8,Öka förarens sätesventilation med 3 nivåer,Öka förarens sätesvent med tre nivåer.,0.3333,1,0,0,2,6,6689.0,988.7,1579.2,1579.2,realtime,1.95,5.11,none,,,5.61,
