dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
pl-PL_DT1,1l_pl-PL_female-DT1/Wyłącz ogrzewanie kierownicy.wav,whisper_v3,pl-PL,5.3,Wyłącz ogrzewanie kierownicy,Wyłącz ogrzewanie kierowcy.,0.3333,1,0,0,1,3,4890.4,789.7,1350.3,1340.3,realtime,1.66,3.54,none,,,4.04,
pl-PL_DT1,1l_pl-PL_female-DT1/Wyłącz ogrzewanie kierownicy.wav,fast_default,pl-PL,5.3,Wyłącz ogrzewanie kierownicy,Wyłącz ogrzewanie kierowcy.,0.3333,1,0,0,1,3,4916.8,816.5,1376.9,1366.9,realtime,1.66,3.54,none,,,4.04,
pl-PL_DT1,1r_pl-PL_female-DT1/najniższa temperatura powietrza po stronie kierowcy.wav,realtime,pl-PL,6.3,najniższa temperatura powietrza po stronie kierowcy,Najniższa temperatura powietrza po stronie kierowcy.,0.0,0,0,0,0,6,1351.4,-787.8,1072.5,1072.5,realtime,1.92,4.44,none,1.92,4.44,,
pl-PL_DT1,1r_pl-PL_female-DT1/najniższa temperatura powietrza po stronie kierowcy.wav,fast_mai,pl-PL,6.3,najniższa temperatura powietrza po stronie kierowcy,Najniższa temperatura powietrza po stronie kierowcy.,0.0,0,0,0,0,6,5502.1,502.1,1062.3,562.3,realtime,1.92,4.44,none,,,4.94,
pl-PL_DT1,1r_pl-PL_female-DT1/najniższa temperatura powietrza po stronie kierowcy.wav,whisper_v3,pl-PL,6.3,najniższa temperatura powietrza po stronie kierowcy,Najniższa temperatura powietrza po stronie kierowcy.,0.0,0,0,0,0,6,5882.1,882.1,1442.3,1412.3,realtime,1.92,4.44,none,,,4.94,
pl-PL_DT1,1r_pl-PL_female-DT1/najniższa temperatura powietrza po stronie kierowcy.wav,fast_default,pl-PL,6.3,najniższa temperatura powietrza po stronie kierowcy,Najniższa temperatura powietrza po stronie kierowcy.,0.0,0,0,0,0,6,5874.6,874.2,1434.7,1404.7,realtime,1.92,4.44,none,,,4.94,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj oświetlenie otoczenia do koloru czerwonego.wav,realtime,pl-PL,6.8,Dostosuj oświetlenie otoczenia do koloru czerwonego,Dostosuj oświetlenie otoczenia do koloru czerwonego.,0.0,0,0,0,0,6,1378.8,-531.9,848.4,848.4,realtime,1.98,5.42,none,1.98,5.42,,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj oświetlenie otoczenia do koloru czerwonego.wav,fast_mai,pl-PL,6.8,Dostosuj oświetlenie otoczenia do koloru czerwonego,Dostosuj oświetlenie otoczenia do koloru czerwonego.,0.0,0,0,0,0,6,6510.2,509.9,1090.4,590.4,realtime,1.98,5.42,none,,,5.92,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj oświetlenie otoczenia do koloru czerwonego.wav,fast_default,pl-PL,6.8,Dostosuj oświetlenie otoczenia do koloru czerwonego,Dostosuj oświetlenie otoczenia do koloru czerwonego.,0.0,0,0,0,0,6,6899.7,899.6,1479.8,1469.8,realtime,1.98,5.42,none,,,5.92,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj oświetlenie otoczenia do koloru czerwonego.wav,whisper_v3,pl-PL,6.8,Dostosuj oświetlenie otoczenia do koloru czerwonego,Dostosuj oświetlenie otoczenia do koloru czerwonego.,0.0,0,0,0,0,6,6891.3,890.8,1471.4,1461.4,realtime,1.98,5.42,none,,,5.92,
pl-PL_DT1,2r_pl-PL_female-DT1/Włącz cyrkulację zewnętrzną.wav,realtime,pl-PL,5.3,Włącz cyrkulację zewnętrzną,Pocz. Cyrkulację zewnętrzną.,0.3333,1,0,0,1,3,1455.6,-414.3,1045.9,1045.9,realtime,1.92,3.84,none,1.92,3.84,,
pl-PL_DT1,2r_pl-PL_female-DT1/Włącz cyrkulację zewnętrzną.wav,fast_mai,pl-PL,5.3,Włącz cyrkulację zewnętrzną,Włącz cyrkulację zewnętrzną.,0.0,0,0,0,0,3,4864.3,463.8,1024.4,524.4,realtime,1.92,3.84,none,,,4.34,
pl-PL_DT1,2r_pl-PL_female-DT1/Włącz cyrkulację zewnętrzną.wav,fast_default,pl-PL,5.3,Włącz cyrkulację zewnętrzną,Połącz cyrkulację zewnętrzną.,0.3333,1,0,0,1,3,5233.3,833.0,1393.5,1363.5,realtime,1.92,3.84,none,,,4.34,
pl-PL_DT1,2r_pl-PL_female-DT1/Włącz cyrkulację zewnętrzną.wav,whisper_v3,pl-PL,5.3,Włącz cyrkulację zewnętrzną,Połącz cyrkulację zewnętrzną.,0.3333,1,0,0,1,3,5260.0,859.6,1419.9,1389.9,realtime,1.92,3.84,none,,,4.34,
pl-PL_DT1,2l_pl-PL_female-DT1/Zamknij okno.wav,realtime,pl-PL,4.3,Zamknij okno,Zamknij okno.,0.0,0,0,0,0,2,1412.7,-630.7,919.5,919.5,realtime,1.55,2.75,none,1.55,2.75,,
pl-PL_DT1,2l_pl-PL_female-DT1/Zamknij okno.wav,fast_mai,pl-PL,4.3,Zamknij okno,Zamknij okno.,0.0,0,0,0,0,2,3749.6,449.6,999.8,499.8,realtime,1.55,2.75,none,,,3.25,
pl-PL_DT1,2l_pl-PL_female-DT1/Zamknij okno.wav,fast_default,pl-PL,4.3,Zamknij okno,Zamknij okno.,0.0,0,0,0,0,2,4087.1,787.1,1337.2,1297.2,realtime,1.55,2.75,none,,,3.25,
pl-PL_DT1,2l_pl-PL_female-DT1/Zamknij okno.wav,whisper_v3,pl-PL,4.3,Zamknij okno,Zamknij okno.,0.0,0,0,0,0,2,4415.5,1115.4,1665.5,1625.5,realtime,1.55,2.75,none,,,3.25,
pl-PL_DT1,2r_pl-PL_female-DT1/Przejdź do następnej strony.wav,realtime,pl-PL,4.8,Przejdź do następnej strony,Przejdź do następnej strony.,0.0,0,0,0,0,4,1101.9,-406.9,823.4,823.4,realtime,1.77,3.57,none,1.77,3.57,,
pl-PL_DT1,2r_pl-PL_female-DT1/Przejdź do następnej strony.wav,fast_mai,pl-PL,4.8,Przejdź do następnej strony,Przejdź do następnej strony.,0.0,0,0,0,0,4,4596.9,496.9,1027.1,527.1,realtime,1.77,3.57,none,,,4.07,
pl-PL_DT1,2r_pl-PL_female-DT1/Przejdź do następnej strony.wav,fast_default,pl-PL,4.8,Przejdź do następnej strony,Przejdź do następnej strony.,0.0,0,0,0,0,4,4877.1,776.8,1307.2,1287.2,realtime,1.77,3.57,none,,,4.07,
pl-PL_DT1,2r_pl-PL_female-DT1/Przejdź do następnej strony.wav,whisper_v3,pl-PL,4.8,Przejdź do następnej strony,Przejdź do następnej strony.,0.0,0,0,0,0,4,5005.1,904.9,1435.3,1415.3,realtime,1.77,3.57,none,,,4.07,
pl-PL_DT1,1l_pl-PL_female-DT1/Uruchom Game Center dla pasażera.wav,realtime,pl-PL,6.3,Uruchom Game Center dla pasażera,Uruchom gamescenter dla pasażera.,0.4,1,0,1,1,5,1471.2,-876.7,943.9,943.9,realtime,1.8,4.48,none,1.8,4.48,,
pl-PL_DT1,1l_pl-PL_female-DT1/Uruchom Game Center dla pasażera.wav,fast_mai,pl-PL,6.3,Uruchom Game Center dla pasażera,Uruchom Game Center dla Pasażera.,0.0,0,0,0,0,5,5558.3,558.2,1078.5,578.5,realtime,1.8,4.48,none,,,4.98,
pl-PL_DT1,1l_pl-PL_female-DT1/Uruchom Game Center dla pasażera.wav,fast_default,pl-PL,6.3,Uruchom Game Center dla pasażera,Uruchom game Centre dla pasażera.,0.2,1,0,0,1,5,5861.0,860.6,1381.1,1391.1,realtime,1.8,4.48,none,,,4.98,
pl-PL_DT1,1l_pl-PL_female-DT1/Uruchom Game Center dla pasażera.wav,whisper_v3,pl-PL,6.3,Uruchom Game Center dla pasażera,Uruchom game Centre dla pasażera.,0.2,1,0,0,1,5,5855.4,855.2,1375.6,1385.6,realtime,1.8,4.48,none,,,4.98,
pl-PL_DT1,1l_pl-PL_female-DT1/Przejdź do ostatniej strony.wav,realtime,pl-PL,4.8,Przejdź do ostatniej strony,Przejdź do ostatniej strony.,0.0,0,0,0,0,4,1060.4,-409.9,1020.7,1020.7,realtime,1.61,3.37,none,1.61,3.37,,
pl-PL_DT1,1l_pl-PL_female-DT1/Przejdź do ostatniej strony.wav,fast_mai,pl-PL,4.8,Przejdź do ostatniej strony,Przejdź do ostatniej strony.,0.0,0,0,0,0,4,4343.9,443.4,973.9,473.9,realtime,1.61,3.37,none,,,3.87,
pl-PL_DT1,1l_pl-PL_female-DT1/Przejdź do ostatniej strony.wav,whisper_v3,pl-PL,4.8,Przejdź do ostatniej strony,Przejdź do ostatniej strony.,0.0,0,0,0,0,4,4716.5,816.2,1346.5,1286.5,realtime,1.61,3.37,none,,,3.87,
pl-PL_DT1,1l_pl-PL_female-DT1/Przejdź do ostatniej strony.wav,fast_default,pl-PL,4.8,Przejdź do ostatniej strony,Przejdź do ostatniej strony.,0.0,0,0,0,0,4,4735.1,835.1,1365.2,1305.2,realtime,1.61,3.37,none,,,3.87,
pl-PL_DT1,2l_pl-PL_female-DT1/Odtwórz muzykę przez Bluetooth.wav,realtime,pl-PL,5.3,Odtwórz muzykę przez Bluetooth,"Odtwórz, muzykę przez Bluetooth.",0.0,0,0,0,0,4,1398.3,-504.2,836.3,836.3,realtime,1.96,3.96,none,1.96,3.96,,
pl-PL_DT1,2l_pl-PL_female-DT1/Odtwórz muzykę przez Bluetooth.wav,fast_mai,pl-PL,5.3,Odtwórz muzykę przez Bluetooth,Odtwórz muzykę przez Bluetooth?,0.0,0,0,0,0,4,4971.9,471.5,1012.0,512.0,realtime,1.96,3.96,none,,,4.46,
pl-PL_DT1,2l_pl-PL_female-DT1/Odtwórz muzykę przez Bluetooth.wav,fast_default,pl-PL,5.3,Odtwórz muzykę przez Bluetooth,"Odtwórz, muzykę przez Bluetooth.",0.0,0,0,0,0,4,5355.2,854.8,1395.3,1405.3,realtime,1.96,3.96,none,,,4.46,
pl-PL_DT1,2l_pl-PL_female-DT1/Odtwórz muzykę przez Bluetooth.wav,whisper_v3,pl-PL,5.3,Odtwórz muzykę przez Bluetooth,"Odtwórz, muzykę przez Bluetooth.",0.0,0,0,0,0,4,5352.5,852.2,1392.6,1402.6,realtime,1.96,3.96,none,,,4.46,
pl-PL_DT1,1l_pl-PL_female-DT1/Niebieskie światło otoczenia.wav,realtime,pl-PL,5.3,Niebieskie światło otoczenia,Niebieskie światło otoczenia.,0.0,0,0,0,0,3,1356.7,-413.1,897.2,897.2,realtime,1.91,3.99,none,1.91,3.99,,
pl-PL_DT1,1l_pl-PL_female-DT1/Niebieskie światło otoczenia.wav,fast_mai,pl-PL,5.3,Niebieskie światło otoczenia,Niebieskie światło otoczenia.,0.0,0,0,0,0,3,4990.4,490.3,1000.4,500.4,realtime,1.91,3.99,none,,,4.49,
pl-PL_DT1,1l_pl-PL_female-DT1/Niebieskie światło otoczenia.wav,fast_default,pl-PL,5.3,Niebieskie światło otoczenia,Niebieskie światło otoczenia.,0.0,0,0,0,0,3,5362.6,862.8,1372.9,1372.9,realtime,1.91,3.99,none,,,4.49,
pl-PL_DT1,1l_pl-PL_female-DT1/Niebieskie światło otoczenia.wav,whisper_v3,pl-PL,5.3,Niebieskie światło otoczenia,Niebieskie światło otoczenia.,0.0,0,0,0,0,3,5374.2,874.1,1384.4,1384.4,realtime,1.91,3.99,none,,,4.49,
pl-PL_DT1,1l_pl-PL_female-DT1/Najwyższa temperatura.wav,realtime,pl-PL,4.8,Najwyższa temperatura,Najwyższa temperatura.,0.0,0,0,0,0,2,1378.8,-716.2,834.1,834.1,realtime,1.89,3.25,none,1.89,3.25,,
pl-PL_DT1,1l_pl-PL_female-DT1/Najwyższa temperatura.wav,fast_mai,pl-PL,4.8,Najwyższa temperatura,Najwyższa temperatura.,0.0,0,0,0,0,2,4269.3,468.9,1019.4,519.4,realtime,1.89,3.25,none,,,3.75,
pl-PL_DT1,1l_pl-PL_female-DT1/Najwyższa temperatura.wav,fast_default,pl-PL,4.8,Najwyższa temperatura,Najwyższa temperatura.,0.0,0,0,0,0,2,4569.8,769.5,1319.8,1299.8,realtime,1.89,3.25,none,,,3.75,
pl-PL_DT1,1l_pl-PL_female-DT1/Najwyższa temperatura.wav,whisper_v3,pl-PL,4.8,Najwyższa temperatura,Najwyższa temperatura.,0.0,0,0,0,0,2,4588.0,787.8,1338.1,1318.1,realtime,1.89,3.25,none,,,3.75,
pl-PL_DT1,2r_pl-PL_female-DT1/Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia.wav,realtime,pl-PL,7.8,Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia,Czy możesz podnieść poduszkę kierowcy do Najwyższego ustawienia?,0.0,0,0,0,0,8,1107.6,-605.7,1034.6,1034.6,realtime,2.16,6.16,none,2.16,6.16,,
pl-PL_DT1,2r_pl-PL_female-DT1/Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia.wav,fast_mai,pl-PL,7.8,Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia,Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia?,0.0,0,0,0,0,8,7196.9,496.7,1037.0,537.0,realtime,2.16,6.16,none,,,6.66,
pl-PL_DT1,2r_pl-PL_female-DT1/Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia.wav,fast_default,pl-PL,7.8,Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia,Czy możesz podnieść poduszkę kierowcy do Najwyższego ustawienia?,0.0,0,0,0,0,8,7685.9,985.7,1526.2,1496.2,realtime,2.16,6.16,none,,,6.66,
pl-PL_DT1,2r_pl-PL_female-DT1/Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia.wav,whisper_v3,pl-PL,7.8,Czy możesz podnieść poduszkę kierowcy do najwyższego ustawienia,Czy możesz podnieść poduszkę kierowcy do Najwyższego ustawienia?,0.0,0,0,0,0,8,7719.2,1019.0,1559.4,1529.4,realtime,2.16,6.16,none,,,6.66,
pl-PL_DT1,1l_pl-PL_female-DT1/Przycisz głośność głosu o 5 poziomów.wav,realtime,pl-PL,5.8,Przycisz głośność głosu o 5 poziomów,Przecież głośność głosu o 5 poziomów.,0.1667,1,0,0,1,6,1164.2,-623.8,756.4,756.4,realtime,1.42,4.42,none,1.42,4.42,,
pl-PL_DT1,1l_pl-PL_female-DT1/Przycisz głośność głosu o 5 poziomów.wav,fast_mai,pl-PL,5.8,Przycisz głośność głosu o 5 poziomów,Przycisz głośność głosu o 5 poziomów.,0.0,0,0,0,0,6,5503.6,503.3,1083.8,583.8,realtime,1.42,4.42,none,,,4.92,
pl-PL_DT1,1l_pl-PL_female-DT1/Przycisz głośność głosu o 5 poziomów.wav,whisper_v3,pl-PL,5.8,Przycisz głośność głosu o 5 poziomów,Przecież głośność głosu o 5 poziomów.,0.1667,1,0,0,1,6,5859.4,859.0,1439.5,1429.5,realtime,1.42,4.42,none,,,4.92,
pl-PL_DT1,1l_pl-PL_female-DT1/Przycisz głośność głosu o 5 poziomów.wav,fast_default,pl-PL,5.8,Przycisz głośność głosu o 5 poziomów,Przecież głośność głosu o 5 poziomów.,0.1667,1,0,0,1,6,5861.5,861.0,1441.7,1431.7,realtime,1.42,4.42,none,,,4.92,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj głośność do 5 poziomów.wav,realtime,pl-PL,5.8,Dostosuj głośność do 5 poziomów,Społeczność do piątego poziomu.,0.8,1,0,1,3,5,1305.5,-624.9,855.7,855.7,realtime,3.08,3.68,trim_both,2.36,4.32,,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj głośność do 5 poziomów.wav,fast_mai,pl-PL,5.8,Dostosuj głośność do 5 poziomów,Zostaw głośność do piątego poziomu.,0.6,1,0,0,3,5,4641.4,441.1,961.6,461.6,realtime,3.08,3.68,trim_both,,,4.18,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj głośność do 5 poziomów.wav,fast_default,pl-PL,5.8,Dostosuj głośność do 5 poziomów,Społeczność to piątego.,1.0,1,0,2,3,5,5020.8,820.4,1341.0,871.0,realtime,3.08,3.68,trim_both,,,4.18,
pl-PL_DT1,1r_pl-PL_female-DT1/Dostosuj głośność do 5 poziomów.wav,whisper_v3,pl-PL,5.8,Dostosuj głośność do 5 poziomów,Społeczność to piątego.,1.0,1,0,2,3,5,5058.7,858.4,1378.7,908.7,realtime,3.08,3.68,trim_both,,,4.18,
pl-PL_DT1,1r_pl-PL_female-DT1/jaka jest nasza aktualna lokalizacja.wav,realtime,pl-PL,6.3,jaka jest nasza aktualna lokalizacja,Aktualna lokalizacja.,0.6,1,0,3,0,5,1437.3,-828.7,951.9,951.9,realtime,,,skip,2.64,4.52,,
pl-PL_DT1,1r_pl-PL_female-DT1/jaka jest nasza aktualna lokalizacja.wav,fast_mai,pl-PL,6.3,jaka jest nasza aktualna lokalizacja,To jest nasza aktualna lokalizacja.,0.2,1,0,0,1,5,6854.2,554.1,554.2,554.2,self,,,skip,,,,
pl-PL_DT1,1r_pl-PL_female-DT1/jaka jest nasza aktualna lokalizacja.wav,whisper_v3,pl-PL,6.3,jaka jest nasza aktualna lokalizacja,Jest też aktualna lokalizacja.,0.4,1,0,1,1,5,7212.4,911.9,2662.4,2662.4,self,,,skip,,,,
pl-PL_DT1,1r_pl-PL_female-DT1/jaka jest nasza aktualna lokalizacja.wav,fast_default,pl-PL,6.3,jaka jest nasza aktualna lokalizacja,Jest też aktualna lokalizacja.,0.4,1,0,1,1,5,7217.2,916.5,2667.2,2667.2,self,,,skip,,,,
pl-PL_DT1,2l_pl-PL_female-DT1/Wentylacja siedzenia pasażera do poziomu 5.wav,realtime,pl-PL,7.3,Wentylacja siedzenia pasażera do poziomu 5,Wentylacja siedzenia pasażera do poziomu piątego.,0.1667,1,0,0,1,6,1384.9,-778.2,922.3,922.3,realtime,1.96,5.6,none,1.96,5.6,,
pl-PL_DT1,2l_pl-PL_female-DT1/Wentylacja siedzenia pasażera do poziomu 5.wav,fast_mai,pl-PL,7.3,Wentylacja siedzenia pasażera do poziomu 5,Wentylacja siedzenia pasażera do poziomu piątego.,0.1667,1,0,0,1,6,6580.1,479.6,980.2,480.2,realtime,1.96,5.6,none,,,6.1,
pl-PL_DT1,2l_pl-PL_female-DT1/Wentylacja siedzenia pasażera do poziomu 5.wav,fast_default,pl-PL,7.3,Wentylacja siedzenia pasażera do poziomu 5,Wentylacja siedzenia pasażera do poziomu piątego.,0.1667,1,0,0,1,6,7024.1,923.7,1424.2,1394.2,realtime,1.96,5.6,none,,,6.1,
pl-PL_DT1,2l_pl-PL_female-DT1/Wentylacja siedzenia pasażera do poziomu 5.wav,whisper_v3,pl-PL,7.3,Wentylacja siedzenia pasażera do poziomu 5,Wentylacja siedzenia pasażera do poziomu piątego.,0.1667,1,0,0,1,6,7017.3,916.7,1417.4,1387.4,realtime,1.96,5.6,none,,,6.1,
pl-PL_DT1,1l_pl-PL_female-DT1/Minimalne ogrzewanie siedzenia.wav,realtime,pl-PL,5.3,Minimalne ogrzewanie siedzenia,Minimalne ogrzewanie siedzenia.,0.0,0,0,0,0,3,1437.4,-629.6,890.5,890.5,realtime,1.94,3.78,none,1.94,3.78,,
pl-PL_DT1,1l_pl-PL_female-DT1/Minimalne ogrzewanie siedzenia.wav,fast_mai,pl-PL,5.3,Minimalne ogrzewanie siedzenia,Minimalne ogrzewanie siedzenia.,0.0,0,0,0,0,3,4809.4,509.2,1029.3,530.3,realtime,1.94,3.78,none,,,4.28,
pl-PL_DT1,1l_pl-PL_female-DT1/Minimalne ogrzewanie siedzenia.wav,whisper_v3,pl-PL,5.3,Minimalne ogrzewanie siedzenia,Minimalne ogrzewanie siedzenia.,0.0,0,0,0,0,3,5158.9,858.8,1379.0,1329.0,realtime,1.94,3.78,none,,,4.28,
pl-PL_DT1,1l_pl-PL_female-DT1/Minimalne ogrzewanie siedzenia.wav,fast_default,pl-PL,5.3,Minimalne ogrzewanie siedzenia,Minimalne ogrzewanie siedzenia.,0.0,0,0,0,0,3,5164.0,865.0,1385.4,1335.4,realtime,1.94,3.78,none,,,4.28,
pl-PL_DT1,2r_pl-PL_female-DT1/Dezaktywuj prawy tylny Aktywuj wentylację siedzenia.wav,realtime,pl-PL,6.8,Dezaktywuj prawy tylny Aktywuj wentylację siedzenia,"Dezaktywuj prawy tylny, aktywuj wentylację siedzenia.",0.0,0,0,0,0,6,1107.5,-410.3,900.2,900.2,realtime,1.85,5.49,none,1.85,5.49,,
